Tijdstip,T Westgevel,T Oostgevel,T vloer west,T vloer oost
2026-01-26T14:36:18,10.1,8.3,12.6,13.9
2026-01-26T14:46:18,7.5,7.1,11.7,14.0
2026-01-26T14:56:18,7.5,6.9,11.9,14.1
2026-01-26T15:06:18,7.0,6.9,12.2,14.3
2026-01-26T15:16:18,6.9,6.8,12.2,14.3
2026-01-26T15:26:18,6.9,6.6,12.5,14.3
2026-01-26T15:36:18,7.0,6.7,12.3,14.3
2026-01-26T15:46:18,6.9,6.7,12.2,14.4
2026-01-26T15:56:18,6.7,6.7,12.3,14.3
2026-01-26T16:06:18,6.7,6.6,12.4,14.3
2026-01-26T16:16:18,6.6,6.6,12.5,14.3
2026-01-26T16:26:18,6.6,6.6,12.6,14.4
2026-01-26T16:36:18,6.7,6.5,12.4,14.3
2026-01-26T16:46:18,6.6,6.4,12.9,14.3
2026-01-26T16:56:18,6.4,6.5,12.6,14.3
2026-01-26T17:06:18,6.6,6.4,12.5,14.2
2026-01-26T17:16:18,6.3,6.4,12.5,14.2
2026-01-26T17:26:18,6.3,6.3,12.5,14.3
2026-01-26T17:36:18,6.3,6.3,12.5,14.2
2026-01-26T17:46:18,6.3,6.3,12.5,14.1
2026-01-26T17:56:18,6.1,6.2,12.5,14.1
2026-01-26T18:06:19,6.1,6.2,12.4,14.0
2026-01-26T18:16:19,6.0,6.1,12.4,14.0
2026-01-26T18:26:19,6.2,6.0,12.2,14.0
2026-01-26T18:36:19,6.1,6.0,12.6,14.0
2026-01-26T18:46:19,6.1,6.1,12.5,14.0
2026-01-26T18:56:19,5.9,6.0,12.6,14.1
2026-01-26T19:06:19,6.0,6.0,12.5,14.0
2026-01-26T19:16:19,6.0,6.0,12.4,14.0
2026-01-26T19:26:19,6.0,5.9,12.5,13.9
2026-01-26T19:36:19,5.8,5.8,12.3,13.8
2026-01-26T19:46:19,5.9,5.9,12.5,13.8
2026-01-26T19:56:19,6.0,5.9,12.4,13.9
2026-01-26T20:06:19,6.0,5.7,12.5,14.0
2026-01-26T20:16:19,5.8,5.8,12.5,13.8
2026-01-26T20:26:19,5.7,5.6,12.3,13.8
2026-01-26T20:36:19,5.7,5.8,12.3,13.8
2026-01-26T20:46:19,5.7,5.8,12.2,13.7
2026-01-26T20:56:19,5.9,5.7,12.3,13.8
2026-01-26T21:06:19,5.8,5.7,12.3,13.7
2026-01-26T21:16:19,5.6,5.7,12.1,13.7
2026-01-26T21:26:19,5.9,5.6,12.3,13.8
2026-01-26T21:36:19,5.7,5.5,12.2,13.9
2026-01-26T21:46:19,5.6,5.7,12.2,13.7
2026-01-26T21:56:19,5.7,5.6,12.2,13.8
2026-01-26T22:06:19,5.7,5.7,12.4,13.8
2026-01-26T22:16:19,5.6,5.7,12.0,13.8
2026-01-26T22:26:19,5.7,5.6,12.3,13.8
2026-01-26T22:36:19,5.7,5.6,12.3,13.7
2026-01-26T22:46:19,5.7,5.6,12.2,13.7
2026-01-26T22:56:19,5.5,5.6,12.3,13.6
2026-01-26T23:06:19,5.6,5.6,12.3,13.8
2026-01-26T23:16:19,5.4,5.5,12.1,13.8
2026-01-26T23:26:19,5.7,5.6,12.3,13.7
2026-01-26T23:36:19,5.5,5.5,12.3,13.6
2026-01-26T23:46:19,5.6,5.4,12.2,13.6
2026-01-26T23:56:19,5.7,5.5,12.4,13.7
2026-01-27T00:06:19,5.5,5.5,12.4,13.8
2026-01-27T00:16:19,5.6,5.4,12.2,13.6
2026-01-27T00:26:19,5.4,5.4,12.4,13.6
2026-01-27T00:36:19,5.3,5.5,12.0,13.6
2026-01-27T00:46:19,5.2,5.4,12.1,13.6
2026-01-27T00:56:19,5.5,5.4,12.1,13.6
2026-01-27T01:06:19,5.4,5.3,12.1,13.6
2026-01-27T01:16:19,5.4,5.1,12.2,13.6
2026-01-27T01:26:19,5.6,5.3,12.0,13.5
2026-01-27T01:36:19,5.4,5.3,12.2,13.6
2026-01-27T01:46:19,5.4,5.3,12.1,13.5
2026-01-27T01:56:19,5.3,5.2,11.9,13.4
2026-01-27T02:06:19,5.2,5.1,12.1,13.4
2026-01-27T02:16:19,5.2,5.2,11.8,13.4
2026-01-27T02:26:19,4.9,5.1,11.8,13.3
2026-01-27T02:36:19,5.0,4.9,11.9,13.3
2026-01-27T02:46:19,5.0,4.8,11.8,13.2
2026-01-27T02:56:19,4.8,5.1,11.8,13.1
2026-01-27T03:06:19,4.7,4.9,11.8,13.1
2026-01-27T03:16:19,4.7,4.9,11.6,12.9
2026-01-27T03:26:19,4.6,4.7,11.7,12.9
2026-01-27T03:36:19,4.6,4.5,11.5,12.9
2026-01-27T03:46:19,4.4,4.6,11.5,12.7
2026-01-27T03:56:19,4.4,4.5,11.3,12.5
2026-01-27T04:06:19,4.3,4.4,11.4,12.7
2026-01-27T04:16:19,4.4,4.4,11.3,12.7
2026-01-27T04:26:19,4.4,4.4,11.4,12.6
2026-01-27T04:36:19,4.4,4.3,11.3,12.7
2026-01-27T04:46:19,4.3,4.2,11.2,12.7
2026-01-27T04:56:19,4.3,4.2,11.3,12.7
2026-01-27T05:06:19,4.3,4.2,11.4,12.5
2026-01-27T05:16:19,4.3,4.2,11.2,12.5
2026-01-27T05:26:19,4.1,4.2,11.2,12.6
2026-01-27T05:36:19,4.1,4.2,11.0,12.5
2026-01-27T05:46:19,4.2,4.0,11.1,12.5
2026-01-27T05:56:19,4.1,4.2,11.1,12.5
2026-01-27T06:06:19,4.1,4.0,11.1,12.5
2026-01-27T06:16:19,4.0,4.1,11.3,12.5
2026-01-27T06:26:19,4.1,4.0,11.1,12.5
2026-01-27T06:36:19,3.8,3.9,11.0,12.2
2026-01-27T06:46:19,4.0,3.9,11.1,12.4
2026-01-27T06:56:19,3.8,3.8,11.1,12.3
2026-01-27T07:06:19,4.0,3.8,10.9,12.4
2026-01-27T07:16:19,3.9,3.9,10.9,12.1
2026-01-27T07:26:19,3.9,3.9,11.0,12.2
2026-01-27T07:36:19,3.8,3.8,11.0,12.2
2026-01-27T07:46:19,3.9,3.8,10.9,12.1
2026-01-27T07:56:19,3.7,3.6,10.8,12.0
2026-01-27T08:06:19,3.8,3.8,10.8,12.2
2026-01-27T08:16:19,3.6,3.8,10.7,12.1
2026-01-27T08:26:19,3.8,3.7,10.8,12.1
2026-01-27T08:36:19,3.8,3.6,10.8,12.1
2026-01-27T08:46:20,3.7,3.6,11.0,12.1
2026-01-27T08:56:20,3.6,3.7,11.0,12.0
2026-01-27T09:06:20,3.6,3.8,10.7,12.1
2026-01-27T09:16:20,3.7,3.6,10.9,12.2
2026-01-27T09:26:20,3.7,3.7,10.8,12.1
2026-01-27T09:36:20,3.7,3.5,10.8,12.1
2026-01-27T09:46:20,3.6,3.6,10.7,12.0
2026-01-27T09:56:20,3.9,3.7,10.8,12.2
2026-01-27T10:06:20,3.6,3.7,10.8,12.2
2026-01-27T10:16:20,3.9,3.8,10.9,12.0
2026-01-27T10:26:20,4.0,3.7,10.8,12.2
2026-01-27T10:36:20,4.0,3.8,10.9,12.2
2026-01-27T10:46:20,3.9,3.9,10.8,12.3
2026-01-27T10:56:20,4.2,3.9,10.8,12.2
2026-01-27T11:06:20,4.0,4.0,10.9,12.5
2026-01-27T11:16:20,4.1,3.8,11.1,12.4
2026-01-27T11:26:20,4.0,4.0,10.9,12.5
2026-01-27T11:36:20,4.1,4.1,10.9,12.5
2026-01-27T11:46:20,4.3,4.1,11.1,12.7
2026-01-27T11:56:20,4.1,4.3,11.0,12.7
2026-01-27T12:06:20,4.4,4.2,11.0,12.6
2026-01-27T12:16:20,4.6,4.2,11.3,12.8
2026-01-27T12:26:20,4.4,4.3,11.1,12.9
2026-01-27T12:36:20,4.6,4.4,11.3,13.0
2026-01-27T12:46:20,4.8,4.7,11.3,13.1
2026-01-27T12:56:20,5.1,4.9,11.3,13.2
2026-01-27T13:06:20,5.0,4.8,11.4,13.4
2026-01-27T13:16:20,5.1,4.8,11.6,13.4
2026-01-27T13:26:20,5.0,5.1,11.8,13.4
2026-01-27T13:36:20,5.3,5.2,11.9,13.5
2026-01-27T13:46:20,5.5,5.2,11.7,13.5
2026-01-27T13:56:20,5.6,5.3,11.8,13.7
2026-01-27T14:06:20,5.6,5.3,11.9,13.6
2026-01-27T14:16:20,5.6,5.5,12.1,13.7
2026-01-27T14:26:20,5.7,5.8,12.2,13.8
2026-01-27T14:36:20,6.0,5.9,12.2,14.1
2026-01-27T14:46:20,6.0,6.0,12.2,14.1
2026-01-27T14:56:20,6.3,6.3,12.5,14.3
2026-01-27T15:06:20,6.6,6.2,12.7,14.4
2026-01-27T15:16:20,6.0,6.4,12.6,14.3
2026-01-27T15:26:20,6.2,6.3,12.7,14.5
2026-01-27T15:36:20,6.0,6.4,12.6,14.4
2026-01-27T15:46:20,6.2,6.3,12.7,14.5
2026-01-27T15:56:20,6.1,6.5,12.6,14.3
2026-01-27T16:06:20,6.0,6.4,12.8,14.4
2026-01-27T16:16:20,6.2,6.3,12.8,14.3
2026-01-27T16:26:20,6.2,6.5,12.9,14.4
2026-01-27T16:36:20,6.2,6.5,12.9,14.5
2026-01-27T16:46:20,6.3,6.4,13.0,14.5
2026-01-27T16:56:20,6.2,6.3,13.0,14.4
2026-01-27T17:06:20,6.2,6.4,12.9,14.4
2026-01-27T17:16:20,6.2,6.4,13.0,14.3
2026-01-27T17:26:20,6.3,6.3,12.9,14.3
2026-01-27T17:36:20,6.3,6.4,13.1,14.3
2026-01-27T17:46:20,6.3,6.3,12.9,14.4
2026-01-27T17:56:20,6.3,6.3,13.1,14.3
2026-01-27T18:06:20,6.2,6.2,13.0,14.4
2026-01-27T18:16:20,6.1,6.3,12.9,14.2
2026-01-27T18:26:20,6.1,6.2,12.7,14.3
2026-01-27T18:36:20,6.1,6.3,12.8,14.3
2026-01-27T18:46:20,6.0,6.3,12.7,14.2
2026-01-27T18:56:20,6.0,6.2,12.9,14.2
2026-01-27T19:06:20,6.1,6.0,13.0,14.3
2026-01-27T19:16:20,6.2,6.2,13.1,14.3
2026-01-27T19:26:20,6.0,6.1,12.8,14.2
2026-01-27T19:36:20,6.0,6.1,13.0,14.1
2026-01-27T19:46:20,6.1,6.1,12.9,14.1
2026-01-27T19:56:20,6.0,6.0,13.0,14.2
2026-01-27T20:06:20,6.0,6.0,13.2,14.3
2026-01-27T20:16:20,6.1,6.0,12.9,14.2
2026-01-27T20:26:20,6.0,6.1,12.8,14.1
2026-01-27T20:36:20,6.0,6.0,12.7,14.0
2026-01-27T20:46:20,6.0,6.0,12.7,14.0
2026-01-27T20:56:20,5.8,6.0,12.7,14.1
2026-01-27T21:06:20,5.9,5.7,12.9,13.9
2026-01-27T21:16:20,5.9,5.9,12.7,13.9
2026-01-27T21:26:20,5.9,5.8,12.9,13.9
2026-01-27T21:36:20,5.9,5.6,12.9,14.0
2026-01-27T21:46:20,5.9,5.8,13.0,13.9
2026-01-27T21:56:20,5.8,5.9,12.9,14.0
2026-01-27T22:06:20,5.9,5.8,12.9,14.0
2026-01-27T22:16:20,6.0,5.9,12.9,14.0
2026-01-27T22:26:20,5.8,5.8,12.7,14.0
2026-01-27T22:36:20,6.0,5.8,12.9,14.1
2026-01-27T22:46:20,5.9,5.8,13.0,14.1
2026-01-27T22:56:20,5.9,5.9,12.7,14.1
2026-01-27T23:06:21,5.8,5.8,12.9,14.0
2026-01-27T23:16:21,5.8,5.9,12.9,14.1
2026-01-27T23:26:21,6.0,6.0,12.9,14.1
2026-01-27T23:36:21,6.0,6.0,12.9,14.1
2026-01-27T23:46:21,6.1,6.0,13.1,14.1
2026-01-27T23:56:21,6.0,6.0,13.0,14.2
2026-01-28T00:06:21,6.0,5.9,13.0,14.2
2026-01-28T00:16:21,6.0,5.9,13.1,14.1
2026-01-28T00:26:21,5.9,5.9,13.0,14.1
2026-01-28T00:36:21,6.0,6.0,13.1,14.1
2026-01-28T00:46:21,6.1,6.1,13.0,14.1
2026-01-28T00:56:21,6.1,6.0,13.2,14.3
2026-01-28T01:06:21,6.1,6.1,13.2,14.1
2026-01-28T01:16:21,6.1,6.1,12.9,14.1
2026-01-28T01:26:21,6.2,6.1,12.9,14.2
2026-01-28T01:36:21,6.3,6.1,13.1,14.2
2026-01-28T01:46:21,6.4,6.2,13.0,14.2
2026-01-28T01:56:21,6.5,6.2,13.0,14.3
2026-01-28T02:06:21,6.3,6.3,13.2,14.5
2026-01-28T02:16:21,6.3,6.3,13.1,14.4
2026-01-28T02:26:21,6.4,6.2,13.2,14.3
2026-01-28T02:36:21,6.4,6.4,13.1,14.4
2026-01-28T02:46:21,6.4,6.4,13.1,14.2
2026-01-28T02:56:21,6.5,6.3,13.4,14.5
2026-01-28T03:06:21,6.6,6.4,13.2,14.4
2026-01-28T03:16:21,6.7,6.4,13.3,14.5
2026-01-28T03:26:21,6.5,6.6,13.3,14.5
2026-01-28T03:36:21,6.7,6.5,13.3,14.5
2026-01-28T03:46:21,6.6,6.5,13.4,14.5
2026-01-28T03:56:21,6.7,6.4,13.3,14.4
2026-01-28T04:06:21,6.5,6.6,13.2,14.5
2026-01-28T04:16:21,6.7,6.6,13.2,14.5
2026-01-28T04:26:21,6.6,6.7,13.3,14.5
2026-01-28T04:36:21,6.9,6.7,13.4,14.6
2026-01-28T04:46:21,6.8,6.9,13.5,14.8
2026-01-28T04:56:21,7.0,6.7,13.4,14.7
2026-01-28T05:06:21,6.9,6.8,13.3,14.7
2026-01-28T05:16:21,7.0,6.8,13.6,14.7
2026-01-28T05:26:21,6.9,6.8,13.5,14.8
2026-01-28T05:36:21,7.2,6.8,13.4,14.7
2026-01-28T05:46:21,6.8,6.8,13.5,14.9
2026-01-28T05:56:21,7.1,6.8,13.5,14.8
2026-01-28T06:06:21,7.0,6.9,13.5,14.8
2026-01-28T06:16:21,7.2,6.9,13.4,14.8
2026-01-28T06:26:21,7.0,7.0,13.5,14.9
2026-01-28T06:36:21,7.0,7.0,13.6,15.0
2026-01-28T06:46:21,7.0,7.0,13.5,14.9
2026-01-28T06:56:21,7.0,7.2,13.7,15.1
2026-01-28T07:06:21,7.2,7.1,13.8,15.0
2026-01-28T07:16:21,7.3,7.0,13.9,15.0
2026-01-28T07:26:21,7.3,7.1,13.8,15.1
2026-01-28T07:36:21,7.3,7.1,13.7,15.1
2026-01-28T07:46:21,7.2,7.2,13.8,15.0
2026-01-28T07:56:21,7.3,7.1,13.9,15.1
2026-01-28T08:06:21,7.3,7.0,13.8,15.0
2026-01-28T08:16:21,7.4,7.1,13.7,15.1
2026-01-28T08:26:21,7.3,7.2,13.7,15.1
2026-01-28T08:36:21,7.4,7.4,13.8,15.2
2026-01-28T08:46:21,7.2,7.3,13.8,15.2
2026-01-28T08:56:21,7.2,7.2,14.0,15.2
2026-01-28T09:06:21,7.2,7.2,13.8,15.2
2026-01-28T09:16:21,7.3,7.2,13.8,15.2
2026-01-28T09:26:21,7.3,7.2,13.8,15.3
2026-01-28T09:36:21,7.5,7.3,13.8,15.3
2026-01-28T09:46:21,7.2,7.4,13.8,15.2
2026-01-28T09:56:21,7.3,7.2,13.7,15.3
2026-01-28T10:06:21,7.4,7.2,13.8,15.4
2026-01-28T10:16:21,7.5,7.3,13.8,15.3
2026-01-28T10:26:21,7.4,7.5,13.6,15.3
2026-01-28T10:36:21,7.5,7.3,14.0,15.4
2026-01-28T10:46:21,7.6,7.4,13.8,15.3
2026-01-28T10:56:21,7.2,7.3,13.6,15.3
2026-01-28T11:06:21,7.5,7.3,13.7,15.3
2026-01-28T11:16:21,7.5,7.4,13.7,15.4
2026-01-28T11:26:21,7.4,7.4,14.1,15.3
2026-01-28T11:36:21,7.5,7.3,13.7,15.4
2026-01-28T11:46:21,7.7,7.5,13.8,15.5
2026-01-28T11:56:21,7.7,7.5,14.1,15.6
2026-01-28T12:06:21,7.5,7.4,13.8,15.6
2026-01-28T12:16:21,7.5,7.6,13.9,15.6
2026-01-28T12:26:21,7.7,7.7,14.0,15.6
2026-01-28T12:36:21,7.9,7.5,13.9,15.6
2026-01-28T12:46:21,7.6,7.5,14.0,15.6
2026-01-28T12:56:21,7.7,7.7,13.8,15.6
2026-01-28T13:06:21,7.7,7.6,14.0,15.6
2026-01-28T13:16:21,7.8,7.7,14.0,15.7
2026-01-28T13:26:21,7.9,7.7,14.0,15.8
2026-01-28T13:36:21,7.8,7.7,14.0,15.7
2026-01-28T13:46:21,7.8,7.6,13.9,15.7
2026-01-28T13:56:21,7.8,7.8,14.0,15.5
2026-01-28T14:06:21,7.7,7.8,14.0,15.6
2026-01-28T14:16:21,7.8,7.7,13.8,15.6
2026-01-28T14:26:21,7.2,7.2,13.4,15.1
2026-01-28T14:36:21,7.6,7.5,13.8,15.5
2026-01-28T14:46:21,7.5,7.8,13.9,15.6
2026-01-28T14:56:21,7.7,7.7,13.8,15.6
2026-01-28T15:06:22,7.6,7.6,13.7,15.4
2026-01-28T15:16:22,7.5,7.5,13.5,15.4
2026-01-28T15:26:22,7.5,7.5,13.7,15.5
2026-01-28T15:36:22,7.6,7.5,13.5,15.4
2026-01-28T15:46:22,7.5,7.5,13.6,15.3
2026-01-28T15:56:22,7.5,7.5,13.6,15.3
2026-01-28T16:06:22,7.3,7.4,13.7,15.3
2026-01-28T16:16:22,7.4,7.2,13.6,15.3
2026-01-28T16:26:22,7.3,7.2,13.6,15.2
2026-01-28T16:36:22,7.1,7.2,13.6,15.3
2026-01-28T16:46:22,7.2,7.1,13.6,15.2
2026-01-28T16:56:22,7.0,7.1,13.4,15.2
2026-01-28T17:06:22,7.0,6.9,13.4,15.1
2026-01-28T17:16:22,7.0,6.9,13.3,15.0
2026-01-28T17:26:22,7.0,6.8,13.2,15.0
2026-01-28T17:36:22,6.9,6.8,13.2,14.9
2026-01-28T17:46:22,6.7,6.7,13.2,14.7
2026-01-28T17:56:22,6.6,6.6,13.1,14.8
2026-01-28T18:06:22,6.7,6.6,13.2,14.7
2026-01-28T18:16:22,6.5,6.6,12.9,14.7
2026-01-28T18:26:22,6.4,6.4,13.0,14.7
2026-01-28T18:36:22,6.8,6.3,12.9,14.6
2026-01-28T18:46:22,6.5,6.2,12.9,14.5
2026-01-28T18:56:22,6.3,6.3,12.9,14.6
2026-01-28T19:06:22,6.2,6.3,12.9,14.5
2026-01-28T19:16:22,6.3,6.2,12.6,14.5
2026-01-28T19:26:22,6.3,6.1,12.9,14.4
2026-01-28T19:36:22,5.9,6.1,12.7,14.4
2026-01-28T19:46:22,6.0,5.8,12.6,14.2
2026-01-28T19:56:22,5.8,5.8,12.5,14.1
2026-01-28T20:06:22,5.8,5.7,12.6,14.1
2026-01-28T20:16:22,5.8,5.8,12.4,14.1
2026-01-28T20:26:22,5.6,5.7,12.3,14.2
2026-01-28T20:36:22,5.7,5.6,12.3,14.0
2026-01-28T20:46:22,5.7,5.6,12.2,14.0
2026-01-28T20:56:22,5.7,5.4,12.3,13.8
2026-01-28T21:06:22,5.6,5.4,12.1,13.9
2026-01-28T21:16:22,5.6,5.2,12.2,13.7
2026-01-28T21:26:22,5.6,5.3,12.1,13.8
2026-01-28T21:36:22,5.5,5.3,12.0,13.6
2026-01-28T21:46:22,5.3,5.2,12.0,13.6
2026-01-28T21:56:22,5.4,5.4,12.0,13.7
2026-01-28T22:06:22,5.1,5.1,11.8,13.6
2026-01-28T22:16:22,5.4,5.1,11.9,13.6
2026-01-28T22:26:22,5.3,5.0,11.8,13.6
2026-01-28T22:36:22,5.2,5.0,11.8,13.4
2026-01-28T22:46:22,5.2,5.1,11.8,13.5
2026-01-28T22:56:22,5.0,5.0,11.8,13.4
2026-01-28T23:06:22,5.1,4.9,11.6,13.4
2026-01-28T23:16:22,5.0,4.9,11.5,13.3
2026-01-28T23:26:22,4.9,5.0,11.7,13.4
2026-01-28T23:36:22,5.0,4.8,11.5,13.2
2026-01-28T23:46:22,5.0,4.7,11.4,13.2
2026-01-28T23:56:22,4.7,4.7,11.6,13.2
2026-01-29T00:06:22,4.7,4.8,11.5,13.1
2026-01-29T00:16:22,4.7,4.7,11.3,13.1
2026-01-29T00:26:22,4.8,4.7,11.4,12.9
2026-01-29T00:36:22,4.7,4.6,11.5,13.1
2026-01-29T00:46:22,4.6,4.6,11.3,13.0
2026-01-29T00:56:22,4.6,4.5,11.2,12.9
2026-01-29T01:06:22,4.6,4.4,11.2,12.9
2026-01-29T01:16:22,4.7,4.3,11.1,12.9
2026-01-29T01:26:22,4.3,4.4,11.3,12.9
2026-01-29T01:36:22,4.5,4.5,11.1,12.8
2026-01-29T01:46:22,4.3,4.4,11.1,12.9
2026-01-29T01:56:22,4.4,4.5,11.2,12.8
2026-01-29T02:06:22,4.3,4.4,11.1,12.8
2026-01-29T02:16:22,4.2,4.3,11.1,12.8
2026-01-29T02:26:22,4.2,4.2,11.1,12.6
2026-01-29T02:36:22,4.4,4.2,11.1,12.6
2026-01-29T02:46:22,4.3,4.2,10.8,12.6
2026-01-29T02:56:22,4.2,4.2,11.0,12.5
2026-01-29T03:06:22,4.3,4.2,10.8,12.5
2026-01-29T03:16:22,4.1,4.2,10.8,12.5
2026-01-29T03:26:22,4.2,4.0,10.7,12.5
2026-01-29T03:36:22,3.9,3.9,10.6,12.4
2026-01-29T03:46:22,4.0,4.0,10.9,12.4
2026-01-29T03:56:22,4.0,3.9,10.6,12.3
2026-01-29T04:06:22,3.9,4.0,10.5,12.3
2026-01-29T04:16:22,4.0,4.0,10.5,12.3
2026-01-29T04:26:22,3.9,3.8,10.5,12.2
2026-01-29T04:36:22,3.7,3.8,10.5,12.0
2026-01-29T04:46:22,3.7,3.7,10.4,12.1
2026-01-29T04:56:22,3.7,3.8,10.4,11.9
2026-01-29T05:06:22,3.7,3.6,10.4,12.0
2026-01-29T05:16:22,3.9,3.7,10.4,12.0
2026-01-29T05:26:22,3.6,3.6,10.3,11.9
2026-01-29T05:36:22,3.8,3.6,10.3,12.0
2026-01-29T05:46:22,3.6,3.6,10.3,12.0
2026-01-29T05:56:22,3.6,3.5,10.1,11.9
2026-01-29T06:06:22,3.3,3.5,10.1,11.9
2026-01-29T06:16:22,3.6,3.5,10.1,11.8
2026-01-29T06:26:22,3.6,3.5,10.1,11.9
2026-01-29T06:36:22,3.6,3.4,10.2,11.8
2026-01-29T06:46:22,3.4,3.4,10.3,11.7
2026-01-29T06:56:23,3.5,3.4,9.9,11.9
2026-01-29T07:06:23,3.3,3.3,9.9,11.8
2026-01-29T07:16:23,3.4,3.4,10.0,11.8
2026-01-29T07:26:23,3.3,3.3,10.0,11.7
2026-01-29T07:36:23,3.2,3.4,9.8,11.6
2026-01-29T07:46:23,3.3,3.2,9.9,11.6
2026-01-29T07:56:23,3.2,3.2,9.9,11.8
2026-01-29T08:06:23,3.3,3.2,9.8,11.6
2026-01-29T08:16:23,3.3,3.1,9.9,11.6
2026-01-29T08:26:23,3.3,3.2,9.9,11.5
2026-01-29T08:36:23,3.0,3.2,9.6,11.6
2026-01-29T08:46:23,3.2,3.1,9.8,11.6
2026-01-29T08:56:23,3.2,3.2,9.9,11.4
2026-01-29T09:06:23,2.9,3.0,9.7,11.3
2026-01-29T09:16:23,3.3,3.0,9.6,11.4
2026-01-29T09:26:23,3.2,3.1,9.7,11.5
2026-01-29T09:36:23,3.4,3.1,9.6,11.5
2026-01-29T09:46:23,3.1,3.0,9.7,11.5
2026-01-29T09:56:23,3.4,3.1,9.8,11.5
2026-01-29T10:06:23,3.2,3.0,9.8,11.5
2026-01-29T10:16:23,3.2,3.1,9.8,11.6
2026-01-29T10:26:23,3.4,3.2,9.9,11.7
2026-01-29T10:36:23,3.1,3.0,9.3,11.5
2026-01-29T10:46:23,3.0,2.9,9.4,11.2
2026-01-29T10:56:23,3.4,3.2,9.6,11.4
2026-01-29T11:06:23,3.2,3.3,9.6,11.6
2026-01-29T11:16:23,3.4,3.2,9.8,11.3
2026-01-29T11:26:23,3.3,3.2,9.6,11.6
2026-01-29T11:36:23,3.4,3.4,9.5,11.5
2026-01-29T11:46:23,3.3,3.3,9.8,11.4
2026-01-29T11:56:23,3.3,3.3,9.9,11.6
2026-01-29T12:06:23,3.5,3.5,9.6,11.6
2026-01-29T12:16:23,3.5,3.4,9.8,11.8
2026-01-29T12:26:23,3.7,3.5,10.0,11.8
2026-01-29T12:36:23,3.9,4.0,10.3,12.1
2026-01-29T12:46:23,4.1,4.0,10.3,12.2
2026-01-29T12:56:23,4.1,4.0,10.5,12.4
2026-01-29T13:06:23,4.2,4.0,10.5,12.4
2026-01-29T13:16:23,4.4,4.2,10.6,12.4
2026-01-29T13:26:23,4.1,4.3,10.4,12.3
2026-01-29T13:36:23,4.4,4.3,10.4,12.5
2026-01-29T13:46:23,4.5,4.4,10.6,12.6
2026-01-29T13:56:23,4.4,4.4,10.6,12.5
2026-01-29T14:06:23,4.2,4.4,10.6,12.5
2026-01-29T14:16:23,4.4,4.4,10.6,12.6
2026-01-29T14:26:23,4.3,4.4,10.7,12.5
2026-01-29T14:36:23,4.3,4.4,10.9,12.5
2026-01-29T14:46:23,4.3,4.5,10.8,12.5
2026-01-29T14:56:23,4.4,4.4,10.8,12.6
2026-01-29T15:06:23,4.5,4.6,10.8,12.5
2026-01-29T15:16:23,4.4,4.4,10.9,12.6
2026-01-29T15:26:23,4.3,4.5,10.9,12.4
2026-01-29T15:36:23,4.3,4.4,10.8,12.3
2026-01-29T15:46:23,4.3,4.6,10.9,12.5
2026-01-29T15:56:23,4.4,4.5,11.0,12.5
2026-01-29T16:06:23,4.1,4.6,11.3,12.6
2026-01-29T16:16:23,4.4,4.4,10.8,12.4
2026-01-29T16:26:23,4.2,4.5,10.9,12.3
2026-01-29T16:36:23,4.4,4.4,10.8,12.3
2026-01-29T16:46:23,4.2,4.4,10.8,12.3
2026-01-29T16:56:23,4.1,4.3,10.8,12.4
2026-01-29T17:06:23,4.1,4.3,10.8,12.2
2026-01-29T17:16:23,4.4,4.1,10.9,12.4
2026-01-29T17:26:23,4.1,4.2,10.8,12.3
2026-01-29T17:36:23,4.1,4.1,10.9,12.2
2026-01-29T17:46:23,4.1,4.1,10.8,12.3
2026-01-29T17:56:23,4.0,4.0,10.8,12.2
2026-01-29T18:06:23,4.0,4.1,10.7,12.2
2026-01-29T18:16:23,4.0,4.3,10.7,12.2
2026-01-29T18:26:23,4.0,3.9,10.9,12.2
2026-01-29T18:36:23,4.0,4.1,10.8,12.2
2026-01-29T18:46:23,4.0,3.9,10.6,12.0
2026-01-29T18:56:23,4.0,4.0,10.7,12.1
2026-01-29T19:06:23,4.1,4.1,10.8,12.1
2026-01-29T19:16:23,4.1,3.9,10.7,12.1
2026-01-29T19:26:23,4.0,4.0,10.7,12.2
2026-01-29T19:36:23,3.9,3.9,10.8,12.2
2026-01-29T19:46:23,4.1,4.0,10.8,12.2
2026-01-29T19:56:23,4.1,4.0,10.6,12.2
2026-01-29T20:06:23,4.0,3.8,10.7,12.1
2026-01-29T20:16:23,4.1,4.1,10.7,12.1
2026-01-29T20:26:23,4.1,4.0,10.6,12.2
2026-01-29T20:36:23,4.0,3.9,10.6,12.1
2026-01-29T20:46:23,4.0,3.9,10.6,12.1
2026-01-29T20:56:23,3.9,4.0,10.7,12.1
2026-01-29T21:06:23,4.1,3.8,10.6,12.0
2026-01-29T21:16:23,3.9,3.9,10.7,12.0
2026-01-29T21:26:23,3.9,4.0,10.8,12.0
2026-01-29T21:36:23,4.0,3.8,10.8,12.2
2026-01-29T21:46:23,3.9,3.8,10.8,12.0
2026-01-29T21:56:23,4.0,3.8,10.6,12.0
2026-01-29T22:06:23,3.8,3.8,10.6,11.9
2026-01-29T22:16:23,3.9,3.9,10.5,11.8
2026-01-29T22:26:24,3.9,3.7,10.7,12.0
2026-01-29T22:36:24,3.7,3.9,10.6,12.0
